student_id,standard,subject,parent_involvement,term_marks,study_time,quiz_accuracy,assignment_score,attendance_rate,total_attendance_days,video_completion,practice_attempts,session_consistency,pause_frequency,rewind_frequency,extracurricular_hours,discipline_incidents,engagement_score,risk_level
3609,10th,Mathematics,High,83,116,0.36004907616836834,92,0.6527452724189977,143,0.46378074159426497,8,5,3,6,13,2,0.4468456299710394,MEDIUM
3610,12th,English,Medium,27,52,0.36128854354020956,73,0.6266709733363848,137,0.11390059679992771,2,4,4,0,10,0,0.1415602387199711,HIGH
3611,12th,History,High,92,44,0.2856053236871399,20,0.8565368248148546,188,0.9196561610681074,13,5,5,1,18,2,0.599862464427243,MEDIUM
3612,12th,English,Low,40,264,0.5278576346774947,74,0.8833485798673417,194,0.7089147055005118,0,1,5,2,16,3,0.6355658822002048,HIGH
3613,10th,Mathematics,High,79,261,0.5628177711301352,34,0.49840997591920777,109,0.3995323458712946,6,3,0,7,3,2,0.587812938348518,HIGH
3614,12th,Mathematics,Low,53,233,0.287453222762572,34,0.8748060177343653,192,0.8930784340504209,8,3,7,8,11,2,0.7745647069535018,MEDIUM
3615,10th,English,Low,23,34,0.6477133040772854,42,0.425650983703701,93,0.2646366664897398,14,3,2,7,3,1,0.3378546665958959,HIGH
3616,12th,Science,Low,81,196,0.7506999636343742,85,0.8339393881763868,183,0.1708603586701069,5,6,3,5,11,3,0.3963441434680428,MEDIUM
3617,10th,History,Medium,95,24,0.4364560773689068,65,0.47414918066095246,104,0.9483594230313032,9,3,7,1,16,3,0.5313437692125212,MEDIUM
3618,11th,History,Low,21,201,0.6269065271716948,28,0.5085518101893072,111,0.37811526556230446,1,6,4,1,14,0,0.4325794395582551,HIGH
3619,11th,English,High,69,272,0.5520717146480016,85,0.8967274881322957,197,0.9423760546976082,12,4,5,6,6,2,0.8996170885457101,MEDIUM
3620,11th,Science,Medium,95,35,0.27599355852049196,85,0.5940524055394079,130,0.6738516273455261,7,7,0,8,0,2,0.40954065093821046,MEDIUM
3621,11th,Mathematics,Low,45,222,0.75700988989712,37,0.9933960773994073,218,0.9820386395339242,8,3,7,5,4,1,0.7954821224802364,MEDIUM
3622,11th,Computer Science,Medium,56,276,0.8213077250416426,36,0.4063601209352088,89,0.7780862909911784,9,6,4,0,11,2,0.7992345163964715,MEDIUM
3623,12th,Computer Science,Medium,74,17,0.6839138040284508,91,0.6243443266277784,137,0.19493548023546825,14,5,0,8,6,1,0.28730752542752064,MEDIUM
3624,12th,English,Medium,37,187,0.39150642499394617,53,0.8127152316362554,178,0.8670058002779342,7,3,6,6,14,3,0.6894689867778404,MEDIUM
3625,12th,Science,High,43,256,0.9341132449683711,88,0.3037569405849552,66,0.23309067027517147,8,2,1,2,4,2,0.5412362681100686,MEDIUM
3626,10th,Science,Low,49,141,0.5098225491956119,83,0.40629869473511215,89,0.7229778451968826,0,1,5,1,8,0,0.477191138078753,HIGH
3627,10th,History,Medium,36,135,0.33929063684658806,63,0.3142497245876862,69,0.5503667044810279,2,5,2,2,0,1,0.42681334845907787,HIGH
3628,10th,Mathematics,Medium,99,78,0.4674111587397609,48,0.9950145057679276,218,0.7369525073300355,2,4,5,1,5,3,0.4254476695986809,MEDIUM
3629,10th,Science,Medium,61,291,0.7228675827173888,81,0.8324372636950292,183,0.7884905794013786,13,5,8,1,15,1,0.8767295650938848,LOW
3630,11th,Computer Science,Low,100,61,0.8613386070933243,35,0.5614913684226202,123,0.8232986902719845,8,2,5,3,14,2,0.5173194761087939,MEDIUM
3631,11th,Mathematics,Medium,31,128,0.4209179493545854,97,0.409399454287743,90,0.8514821194261435,2,3,0,5,1,3,0.5379261811037908,HIGH
3632,11th,Mathematics,Medium,46,297,0.3093620014084373,71,0.36326826996241546,79,0.8625020693946794,14,3,5,2,12,3,0.9276674944245384,MEDIUM
3633,9th,English,High,74,256,0.6638438186516843,21,0.6723350403856383,147,0.47131698387017773,15,4,2,8,4,0,0.7298601268814044,MEDIUM
3634,12th,Science,Low,23,211,0.929093590095657,80,0.983123922739439,216,0.9003052649729868,13,7,3,4,15,3,0.8147887726558615,MEDIUM
3635,10th,English,High,54,53,0.26496402720347945,23,0.7722276612604347,169,0.747622228191028,9,1,3,4,0,2,0.48971555794307786,HIGH
3636,10th,Science,Low,84,174,0.8227174440694299,71,0.5555968577811106,122,0.8550738382764905,0,3,8,6,9,1,0.5740295353105962,MEDIUM
3637,11th,History,Low,95,99,0.5289464633387357,60,0.6505956812662418,143,0.99027221757814,2,6,7,8,15,3,0.5547755536979226,MEDIUM
3638,10th,English,Low,48,38,0.8195612535658825,71,0.9992323575576163,219,0.2047732679192958,1,4,6,0,12,2,0.14590930716771833,MEDIUM
3639,10th,English,High,91,262,0.5549870347959618,50,0.6631363602191153,145,0.43352172791686727,8,7,4,8,1,0,0.6294086911667469,MEDIUM
3640,12th,Computer Science,High,91,149,0.43959499687199743,45,0.9749410400434491,214,0.8258923186356386,13,7,9,1,3,1,0.7023569274542555,MEDIUM
3641,11th,English,High,95,120,0.7270669001886857,46,0.3114532031724782,68,0.17767312425663215,0,7,10,2,0,0,0.2310692497026529,HIGH
3642,12th,Science,High,55,177,0.9105645651354076,70,0.8046741897639207,177,0.5867029589252142,10,3,3,4,10,0,0.604014516903419,MEDIUM
3643,9th,Computer Science,Medium,53,300,0.388226557333163,67,0.7390130144491815,162,0.8725581630353175,1,6,2,3,8,3,0.7623565985474604,MEDIUM
3644,9th,English,Medium,55,119,0.5146733214949347,30,0.7797309009201251,171,0.11709213688734922,0,7,0,4,5,1,0.20550352142160638,HIGH
3645,9th,English,Medium,74,71,0.3064605640268703,27,0.699396962480217,153,0.9455670087031652,8,5,8,4,0,3,0.5795601368145995,MEDIUM
3646,11th,History,Low,23,218,0.2650685172556157,31,0.3309237433691591,72,0.9803303415141424,6,4,7,4,7,0,0.7627988032723236,HIGH
3647,10th,English,Medium,30,122,0.8001011281529576,64,0.4046947548442781,89,0.3900528367374143,13,4,0,4,7,2,0.4920211346949658,MEDIUM
3648,11th,Mathematics,Low,78,243,0.2805977050195982,53,0.9455758892346502,208,0.7901120722510461,12,4,1,1,3,1,0.8000448289004186,MEDIUM
3649,11th,Computer Science,High,22,74,0.813986354201005,96,0.4630475058569816,101,0.2144584923980063,0,3,0,0,3,0,0.1844500636258692,HIGH
3650,10th,Mathematics,Low,93,5,0.4862953466562381,91,0.9950560885288591,218,0.7955778434744574,12,4,0,7,0,3,0.48489780405644967,MEDIUM
3651,12th,Computer Science,Low,31,20,0.9955438510669442,66,0.7757119390762318,170,0.5333695127506046,12,5,8,2,7,0,0.4000144717669086,MEDIUM
3652,9th,History,Medium,92,189,0.2776072763721603,40,0.6110481430883292,134,0.874245770675391,9,1,4,6,17,3,0.7216983082701564,MEDIUM
3653,12th,English,High,40,224,0.18368019326154342,60,0.9440341995052279,207,0.29134578454858073,11,1,2,7,19,2,0.5618716471527656,HIGH
3654,9th,English,High,41,102,0.16788976264314603,94,0.8564903327322189,188,0.7053921579180155,5,2,1,5,18,2,0.48482352983387283,MEDIUM
3655,11th,English,Medium,37,98,0.8518762042517806,41,0.6002755557094315,132,0.8075072569742656,4,5,7,5,10,3,0.5070029027897063,MEDIUM
3656,9th,Computer Science,High,25,82,0.493998679952509,40,0.34801508058714925,76,0.2822430387270949,9,5,7,2,19,2,0.3422305488241713,HIGH
3657,11th,English,High,98,180,0.10281191468263447,47,0.9078132021741505,199,0.8364585498128393,13,4,5,8,9,2,0.7479167532584691,MEDIUM
3658,12th,Mathematics,High,84,151,0.8872942262530024,86,0.8355279519508387,183,0.9621869508476822,14,7,1,2,5,3,0.7728747803390729,LOW
3659,11th,English,Medium,74,55,0.8892289062192741,90,0.8535143861035002,187,0.6544707399285679,10,2,10,4,6,3,0.46845496263809383,MEDIUM
3660,12th,History,High,59,189,0.8257750066169118,33,0.8214011129078889,180,0.8063653751114954,4,6,0,5,1,3,0.6278794833779315,MEDIUM
3661,10th,Mathematics,Low,71,21,0.3234866347223583,98,0.493028142564658,108,0.5793254734236811,3,6,5,0,17,0,0.2997301893694725,MEDIUM
3662,10th,English,Low,63,67,0.43547744806045574,92,0.9011920037685361,198,0.6382930248960677,2,5,0,8,17,0,0.37131720995842704,MEDIUM
3663,10th,English,High,81,184,0.7704336026759353,71,0.3015627872008761,66,0.11201719107311132,13,5,5,6,16,0,0.4634735430959112,MEDIUM
3664,11th,Science,Medium,93,9,0.5404178128668268,62,0.46609339486862683,102,0.5718585401524244,12,5,9,0,12,3,0.40074341606096986,MEDIUM
3665,10th,Computer Science,Medium,48,65,0.23844391905119725,90,0.332591719176937,73,0.6180073748416361,7,3,1,5,14,1,0.4272029499366545,HIGH
3666,9th,Mathematics,Medium,38,263,0.31851843807490515,95,0.377417519668272,83,0.7030427911888478,6,5,6,6,10,3,0.7118837831422058,HIGH
3667,12th,Science,High,47,224,0.9753305830764016,38,0.6726653962622537,147,0.2524515479494198,4,6,9,4,6,0,0.45298061917976795,MEDIUM
3668,12th,History,High,38,122,0.2359118056843956,46,0.3260793329587241,71,0.31723683614658327,11,3,1,4,16,1,0.43622806779196666,HIGH
3669,9th,Computer Science,Low,50,37,0.7534726810103697,37,0.4269667333902657,93,0.7804041685230364,8,7,1,6,18,0,0.4681616674092146,MEDIUM
3670,11th,Mathematics,Medium,73,122,0.530216475993585,32,0.4629181031735794,101,0.25087493802462907,11,6,5,2,7,2,0.40968330854318497,MEDIUM
3671,11th,English,Low,81,155,0.7737414935969438,20,0.7587371635960551,166,0.47442346514718137,6,5,3,2,16,0,0.4764360527255393,MEDIUM
3672,12th,Mathematics,Low,33,300,0.6950019170299537,53,0.6281743671137623,138,0.325441197090006,9,7,5,0,15,1,0.6501764788360024,MEDIUM
3673,10th,English,Medium,69,66,0.49525047149889334,32,0.6208887661388207,136,0.590665693259578,1,6,7,7,13,2,0.33759961063716454,HIGH
3674,11th,Computer Science,High,78,132,0.4185197422147604,70,0.8379027879803371,184,0.9881837930394495,14,1,10,1,17,0,0.7579401838824464,MEDIUM
3675,11th,English,High,89,139,0.778923328920513,20,0.6197049884520346,136,0.866834107910464,6,7,9,2,8,3,0.6120669764975191,MEDIUM
3676,9th,History,Low,77,81,0.39082708563384383,47,0.5439421200426324,119,0.3425269059654311,6,3,2,6,17,1,0.3250107623861725,HIGH
3677,9th,English,Low,28,57,0.8089943320797116,51,0.973715731923033,214,0.4317506295205984,3,7,4,7,19,3,0.2887002518082394,MEDIUM
3678,10th,History,Low,76,148,0.7118587596992068,91,0.3058053166064999,67,0.9267702242480554,11,3,4,8,15,3,0.7147080896992222,MEDIUM
3679,11th,Computer Science,Low,60,130,0.619902253209852,74,0.5137751000527686,113,0.9084654751192647,15,7,9,7,16,0,0.7367195233810393,MEDIUM
3680,11th,Computer Science,Medium,46,68,0.4319207964120676,45,0.7265749014658061,159,0.24447523460378795,15,4,8,6,16,2,0.3884567605081819,HIGH
3681,9th,Mathematics,Low,77,249,0.28457322198973745,33,0.8479664652369636,186,0.8463440185790801,11,5,6,0,15,1,0.8172042740982988,MEDIUM
3682,11th,History,Low,100,176,0.7393778211165974,87,0.8714890683309948,191,0.36784711430870665,7,2,8,0,18,2,0.4751388457234827,MEDIUM
3683,12th,History,High,87,71,0.18221430445352282,82,0.3322511922986207,73,0.5894228433864426,3,7,7,7,10,1,0.37043580402124376,HIGH
3684,9th,Science,High,77,16,0.9734880305401837,33,0.7963924388903114,175,0.10458855036117831,6,2,2,6,5,2,0.14316875347780467,MEDIUM
3685,10th,Science,High,43,159,0.9808731231539387,46,0.804177550430272,176,0.9987311718065396,3,2,1,1,18,1,0.6514924687226159,MEDIUM
3686,9th,Science,Medium,99,69,0.21720035436232482,60,0.44985559501938766,98,0.7849868226836038,12,2,2,8,6,1,0.5659947290734415,MEDIUM
3687,11th,English,Medium,81,112,0.19354179067507202,22,0.3789425199290644,83,0.31755975390885205,7,1,5,6,8,0,0.36969056823020746,HIGH
3688,10th,Science,High,100,231,0.47144505437472706,78,0.8247803103867115,181,0.7154154047251543,13,2,10,8,11,2,0.7674994952233951,MEDIUM
3689,9th,History,High,86,20,0.9673149450344519,42,0.4746500043660946,104,0.36397662654113194,13,6,9,0,1,0,0.3455906506164528,MEDIUM
3690,12th,English,Low,22,134,0.4602798093080017,37,0.30117166285857405,66,0.1805102325874149,2,4,3,2,3,2,0.2775374263682993,HIGH
3691,12th,Computer Science,Low,70,262,0.42742189758910143,93,0.4565008225038027,100,0.48277896073041726,1,2,10,1,2,3,0.5557782509588335,HIGH
3692,9th,Mathematics,Medium,86,110,0.7332265530988941,95,0.3217476061714188,70,0.6523469761992806,9,4,0,5,11,2,0.5276054571463789,MEDIUM
3693,12th,Science,Medium,99,245,0.2608581129357044,60,0.47443068068589,104,0.18079971238997047,5,3,9,3,2,0,0.4656532182893215,HIGH
3694,12th,Computer Science,Low,76,282,0.4269911352163763,27,0.5345137076322746,117,0.5665656686760484,6,7,9,1,8,1,0.6826262674704193,MEDIUM
3695,12th,History,High,39,7,0.3621767016470391,51,0.489980111676566,107,0.5633778092009589,6,6,8,1,11,2,0.31468445701371695,HIGH
3696,10th,Mathematics,Low,64,283,0.6413811603675635,100,0.943955947025471,207,0.6657807165523327,15,5,5,5,7,1,0.8436456199542663,LOW
3697,12th,Computer Science,Medium,25,206,0.24647759759274745,60,0.46277306316969924,101,0.32018107467741735,5,7,0,8,18,2,0.4694057632043003,HIGH
3698,12th,Mathematics,Medium,52,193,0.5938311300456127,64,0.6272743759446708,138,0.11857733492127971,15,7,2,5,4,0,0.5047642673018453,MEDIUM
3699,12th,Science,Low,62,46,0.8717919309431603,97,0.9701993156908328,213,0.39237175605304453,10,2,10,3,4,3,0.3516153690878845,MEDIUM
3700,10th,History,Low,69,241,0.5627534920368417,28,0.9154396439591554,201,0.4587230732731271,7,4,10,8,7,3,0.5981558959759176,MEDIUM
3701,9th,Mathematics,Low,46,9,0.7151469553882767,67,0.5164809321729329,113,0.672166949212384,11,6,0,1,2,3,0.42753344635162027,MEDIUM
3702,11th,Computer Science,Medium,49,288,0.1677232159101396,43,0.5285432064702281,116,0.9371546760477263,5,4,8,5,18,1,0.8255285370857572,HIGH
3703,12th,Science,High,37,130,0.5041050213223387,63,0.7153305817566148,157,0.2830469705051661,14,5,3,6,8,0,0.4732187882020664,MEDIUM
3704,9th,Science,Low,49,269,0.18540385069226678,77,0.9425039955279608,207,0.7186002658915059,5,3,1,2,13,2,0.7127734396899357,MEDIUM
3705,12th,Computer Science,Medium,34,60,0.6395155082079912,85,0.30699985681906233,67,0.18766081843594284,15,2,3,3,19,0,0.35506432737437715,MEDIUM
3706,10th,Computer Science,Medium,95,163,0.3529489340564367,37,0.5751838545296268,126,0.2715595799993354,2,4,1,6,1,2,0.3526238319997342,HIGH
3707,9th,Mathematics,Medium,81,12,0.3585392478925732,99,0.8948428404535567,196,0.5582210604126324,11,7,5,8,14,3,0.38595509083171964,MEDIUM
3708,10th,English,Low,40,271,0.16909006343048266,48,0.587328984870743,129,0.7375398212437955,15,2,5,4,3,1,0.8563492618308515,MEDIUM
3709,12th,Science,Low,31,207,0.37921407529666096,94,0.8040384126539575,176,0.8727116823468448,1,6,10,1,1,3,0.6384180062720712,MEDIUM
3710,12th,Mathematics,High,68,245,0.5560094593963877,21,0.7843474316885415,172,0.7695130887817284,14,1,6,7,8,1,0.8211385688460248,MEDIUM
3711,10th,Computer Science,Medium,20,132,0.6261940928545853,97,0.4438210967412571,97,0.11381750817446651,6,7,8,8,3,0,0.30152700326978665,MEDIUM
3712,11th,Mathematics,Low,94,243,0.15999899614824098,87,0.6147161530568882,135,0.7155381933274214,5,4,10,1,4,0,0.6768819439976352,MEDIUM
3713,10th,Computer Science,Medium,74,293,0.6863132671444632,58,0.6963306989688703,153,0.842191933330276,0,3,8,0,10,1,0.7275434399987771,MEDIUM
3714,12th,History,Medium,44,37,0.5399881846781451,92,0.8008240546708627,176,0.5729801296502243,1,6,3,3,3,0,0.2918587185267564,MEDIUM
3715,10th,Computer Science,High,66,55,0.5832172071228113,60,0.8756727421025596,192,0.9690388218697683,1,5,8,0,3,3,0.47428219541457395,MEDIUM
3716,11th,Computer Science,Low,92,47,0.8495170063910152,90,0.8319532478186453,183,0.10388118019944981,0,4,7,0,14,0,0.1042191387464466,MEDIUM
3717,10th,Computer Science,Low,58,104,0.4080038007743799,100,0.3198180271696611,70,0.8367921555618735,2,1,0,4,4,1,0.5000501955580827,MEDIUM
3718,11th,English,Medium,46,58,0.25664600022853123,94,0.7694464891211658,169,0.40133775872727506,4,5,6,6,2,2,0.2912017701575767,HIGH
3719,11th,Computer Science,Medium,69,76,0.5966291581362587,41,0.6481208246989711,142,0.6854048035640447,3,3,6,2,15,0,0.4154952547589512,MEDIUM
3720,10th,Science,High,74,217,0.950519725781715,68,0.7017032150975107,154,0.7241337049766498,11,2,9,6,0,0,0.7256534819906599,LOW
3721,10th,Science,High,47,54,0.5660826572630181,47,0.5610763489221138,123,0.37562411473953583,1,2,3,4,0,3,0.2355829792291477,HIGH
3722,9th,Mathematics,High,76,54,0.8487209567075558,35,0.7998183502108338,175,0.9958820498321569,7,4,6,7,0,1,0.5636861532661961,MEDIUM
3723,12th,English,High,98,128,0.7813288490149297,87,0.7717219584833932,169,0.19292502526333588,8,5,10,6,2,3,0.35450334343866774,MEDIUM
3724,11th,Mathematics,High,35,84,0.5664977083088484,81,0.7056405370194558,155,0.24132617665178802,7,1,10,0,8,2,0.30186380399404855,HIGH
3725,9th,Science,High,75,213,0.6827992998880803,55,0.9031238728125202,198,0.9029725347259558,6,1,10,0,12,2,0.7251890138903825,MEDIUM
3726,10th,Science,Medium,54,114,0.46601216568699266,41,0.37133001742414756,81,0.20726188880038465,9,3,10,6,12,0,0.3549047555201539,HIGH
3727,12th,History,High,47,292,0.5775658201874744,30,0.5107162931441985,112,0.4431576382713718,1,6,9,5,12,0,0.5799297219752154,HIGH
3728,9th,Computer Science,Medium,65,48,0.5565571797615713,99,0.6465912906419795,142,0.7598279907065812,14,5,9,8,7,2,0.5545978629492992,MEDIUM
3729,11th,Science,Medium,86,66,0.7381993266619956,61,0.9710233679096747,213,0.8123426747521645,14,5,4,7,7,0,0.5996037365675325,LOW
3730,9th,Mathematics,Low,35,274,0.4689831874206545,74,0.3503743703972734,77,0.9592022591315131,5,2,4,5,18,2,0.8156809036526053,MEDIUM
3731,11th,Mathematics,Medium,98,128,0.18979041035992605,92,0.535954242989386,117,0.81061645120678,10,7,4,5,4,3,0.6282465804827121,MEDIUM
3732,10th,Computer Science,Medium,93,28,0.8098385705322605,54,0.948123387608165,208,0.8600791457077817,15,3,5,8,9,3,0.5813649916164461,MEDIUM
3733,12th,Computer Science,High,68,32,0.7163677029953868,76,0.9285632972144142,204,0.9544384051249697,15,3,6,3,18,3,0.6244420287166546,MEDIUM
3734,12th,History,Medium,87,118,0.9551111099116288,53,0.9056718994953217,199,0.5983189230467028,15,6,4,8,2,3,0.5966609025520144,MEDIUM
3735,12th,English,High,41,179,0.4858445582630766,92,0.5158733192009688,113,0.4090901140886899,3,3,8,7,6,0,0.4423027123021427,MEDIUM
3736,10th,Mathematics,High,37,150,0.17038509121998524,96,0.8927850458257038,196,0.7854518301998528,4,5,10,2,5,0,0.5675140654132745,MEDIUM
3737,11th,Computer Science,High,41,132,0.20945708772691868,89,0.653737588327143,143,0.24718742777940103,8,7,8,3,6,1,0.3815416377784271,MEDIUM
3738,10th,Mathematics,Low,35,184,0.7959875888827701,23,0.7338451908296537,161,0.16140850300365095,12,2,6,6,6,2,0.46989673453479375,HIGH
3739,12th,Computer Science,High,75,133,0.16098155450074175,65,0.46717743382260835,102,0.8067977786104922,8,3,9,2,19,2,0.606719111444197,MEDIUM
3740,10th,Science,Medium,22,176,0.9170435304363568,30,0.7946717222433708,174,0.9556042222565666,3,2,2,2,7,0,0.6569083555692934,MEDIUM
3741,10th,Mathematics,High,72,21,0.3534851001656668,80,0.5293879729789475,116,0.4982022504697379,7,6,3,7,1,1,0.3206142335212285,MEDIUM
3742,10th,Science,High,54,240,0.9089911365213923,54,0.540716298284456,118,0.24502010810330663,10,3,3,4,14,3,0.5513413765746561,MEDIUM
3743,11th,Mathematics,High,99,76,0.7961561639208515,88,0.7457720232655027,164,0.5473188784781763,4,5,6,4,9,2,0.3735942180579372,MEDIUM
3744,9th,English,Low,40,203,0.884080932662521,76,0.4678823455218496,102,0.4539860667580703,8,2,1,7,14,3,0.5589277600365614,MEDIUM
3745,9th,History,Medium,84,3,0.29263572259296916,30,0.45710710627207163,100,0.4352265457826462,1,4,10,5,1,0,0.19142395164639184,HIGH
3746,10th,Science,Low,76,164,0.6361241462322114,31,0.5584140598172542,122,0.6652727559794941,14,7,4,4,2,0,0.671442435725131,MEDIUM
3747,9th,Computer Science,Medium,66,127,0.18423021886518032,62,0.8446445375414635,185,0.25726214323927554,3,6,10,0,18,1,0.31223819062904357,HIGH
3748,9th,English,Low,53,44,0.2820526907854384,38,0.4572774343442044,100,0.44243339382764224,2,3,10,4,4,3,0.26230669086439024,HIGH
3749,10th,Mathematics,Medium,67,217,0.3789120046035417,96,0.8511228733875571,187,0.8818091551960574,6,5,3,7,18,2,0.7220569954117564,MEDIUM
3750,10th,Science,Low,58,234,0.7667313323590208,87,0.7869236940153249,173,0.7566985878554093,13,2,9,8,6,2,0.7880127684754972,MEDIUM
3751,12th,Mathematics,High,49,135,0.12224294144963499,97,0.7753559163291046,170,0.15002962010991025,1,1,10,5,13,0,0.25334518137729745,HIGH
3752,9th,Mathematics,Low,69,167,0.9128055545849227,78,0.6323289715993874,139,0.5625134163662385,2,5,8,2,11,0,0.47433869987982874,MEDIUM
3753,11th,Mathematics,Low,35,236,0.16372316234162954,21,0.8221214833515458,180,0.18216578611619044,8,5,0,7,9,3,0.4941996477798095,HIGH
3754,10th,History,High,22,92,0.43884117581016446,27,0.3094636640727153,68,0.9617467860537069,7,1,9,4,9,1,0.6006987144214828,HIGH
3755,12th,History,High,80,4,0.17298066549572572,41,0.5139250807157953,113,0.3201765767947048,1,1,2,1,3,3,0.14673729738454858,HIGH
3756,11th,Computer Science,Medium,21,155,0.7920710587930364,96,0.7753962246766701,170,0.9393589231420721,5,7,5,0,17,3,0.6490769025901623,MEDIUM
